date,regime,target_next_regime,eq_tot_next,bd_tot_next,rf_tot_next,pred_RF,p_RF_calm,p_RF_normal,p_RF_stressed,pred_Logit,p_Logit_calm,p_Logit_normal,p_Logit_stressed
1997-08-31,normal,normal,0.053154,0.0147481868643897,0.0044,normal,0.18630008783073393,0.8136999121692661,0.0,normal,0.138737993424356,0.861262006575644,0.0
1997-09-30,normal,normal,-0.034478,0.0145072203367271,0.0042,normal,0.18145056721082323,0.8185494327891768,0.0,normal,0.14309012496865192,0.8569098750313481,0.0
1997-10-31,normal,normal,0.044587,0.0046047884552311,0.0039,normal,0.16119321317934185,0.838806786820658,0.0,normal,0.13513896754450228,0.8648610324554977,0.0
1997-11-30,normal,normal,0.015732,0.0100684287505223,0.0048,normal,0.14385019529812745,0.8561498047018725,0.0,normal,0.13874352228189735,0.8612564777181027,0.0
1997-12-31,normal,normal,0.01015,0.0128382484129958,0.0043,normal,0.14104799749592967,0.8589520025040703,0.0,normal,0.1364868749665007,0.8635131250334993,0.0
1998-01-31,normal,normal,0.070449,-0.0007531273934133,0.0039,normal,0.1391629072775061,0.8608370927224939,0.0,normal,0.11703346352669552,0.8829665364733045,0.0
1998-02-28,normal,calm,0.049946,0.0034363383196434,0.0039,normal,0.050340794722144394,0.9496592052778556,0.0,normal,0.29843607342599743,0.7015639265740026,0.0
1998-03-31,calm,calm,0.009076,0.0052196053469129,0.0043,normal,0.10091977122024738,0.8990802287797526,0.0,calm,0.6932632103361953,0.3067367896638047,0.0
1998-04-30,calm,normal,-0.018826,0.0094858156028367,0.004,normal,0.10091977122024738,0.8990802287797526,0.0,calm,0.7007895764643207,0.2992104235356793,0.0
1998-05-31,normal,normal,0.039438,0.0084808490885597,0.0041,normal,0.10091977122024738,0.8990802287797526,0.0,normal,0.30325018902058165,0.6967498109794183,0.0
1998-06-30,normal,normal,-0.011615,0.0021272625489829,0.004,normal,0.10991971173866122,0.8900802882613389,0.0,normal,0.3895528916828972,0.6104471083171028,0.0
1998-07-31,normal,normal,-0.145797,0.0162743929688664,0.0043,normal,0.1442879955037849,0.8557120044962151,0.0,normal,0.3901232736044761,0.6098767263955239,0.0
1998-08-31,normal,normal,0.062396,0.0234160284363664,0.0046,normal,0.2777157731650927,0.7222842268349073,0.0,calm,0.6848413431081288,0.3151586568918711,0.0
1998-09-30,normal,normal,0.080294,-0.005275470256851,0.0032,normal,0.29121856250491857,0.7087814374950815,0.0,calm,0.7780256494421827,0.22197435055781728,0.0
1998-10-31,normal,normal,0.059126,0.0056634110052555,0.0031,normal,0.21069603933347733,0.7893039606665226,0.0,calm,0.6208558914191481,0.3791441085808519,0.0
1998-11-30,normal,normal,0.056375,0.0030066575989691,0.0038,normal,0.22166761659756903,0.7783323834024308,0.0,normal,0.403794953882495,0.596205046117505,0.0
